# This file contains the GENOTYPE regression coefficients associated with each gene ,,,,,,,,,,,,,
,target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq,ens_gene,ext_gene
10122,Y47D3B.2b,0.320177386,0.668791787,0.296496616,0.298258301,4.179620019,0.052312759,0.044164044,-0.009338011,0.089272977,0.089272977,WBGene00003759,nlp-21
10123,T19A6.2b.2,0.320219778,0.66881426,1.542578386,1.551879815,1.52572553,3.879196702,1.668210318,1.944286124,0.694903234,1.944286124,WBGene00003596,ngp-1
10124,R173.4,0.320316573,0.668884276,0.373727212,0.376055922,3.294263309,0.058400139,0.043795969,-0.012589078,0.168331116,0.168331116,WBGene00020126,flp-26
10125,Y22D7AL.9,0.320308418,0.668884276,0.117158993,0.117887029,6.429376508,0.041386156,0.001577667,0.007782139,0.01926836,0.01926836,WBGene00021247,Y22D7AL.9
10126,C36E8.2,0.320403628,0.668933929,0.300700775,0.302628891,3.813676299,0.134774144,0.022428156,0.006666864,0.114948212,0.114948212,WBGene00007981,glb-11
10127,F39H11.3,0.320399825,0.668933929,0.075261984,0.075743974,7.937295567,0.020325162,0.000379061,0.006885775,0.008226663,0.008226663,WBGene00000409,cdk-8
10128,Y116A8C.3,0.320454191,0.668973436,-0.21700786,0.218422151,4.935131113,0.295345685,0.008196624,0.06336573,0.05440911,0.06336573,WBGene00013784,Y116A8C.3
10129,B0213.15b,0.320601133,0.669201656,-0.791660953,0.797062385,4.59400941,0.689811553,0.885669604,-0.08571183,0.067293065,0.067293065,WBGene00015044,cyp-34A9
10130,Y57G11C.36.1,0.320626816,0.669201656,0.131960484,0.13286789,6.459938979,0.067568259,0.007606439,0.006740643,0.018874375,0.018874375,WBGene00013325,Y57G11C.36
10131,F29B9.2b,0.320686615,0.6692604,-0.084197537,0.084786985,8.474657298,0.009965907,0.001559568,0.009223681,0.007191965,0.009223681,WBGene00017920,jmjd-1.2
10132,C47D12.7b,0.320902492,0.669451264,-0.540109153,0.544133022,2.634970333,0.294310978,0.160967723,-0.081446829,0.283153396,0.283153396,WBGene00002184,kel-1
10133,F14B8.7,0.320933284,0.669451264,-0.339932341,0.342486664,4.29112328,0.26278763,0.014282106,0.161663566,0.082637389,0.161663566,WBGene00017449,otpl-3
10134,F56D6.17,0.320905292,0.669451264,-0.26413183,0.266101179,4.196250973,0.181809137,0.017960405,0.014052367,0.088254351,0.088254351,WBGene00219307,F56D6.17
10135,K07F5.11,0.320999712,0.669451264,-0.500715348,0.504547085,4.564750037,0.850283286,0.014744449,0.367107192,0.068583167,0.367107192,WBGene00006050,ssq-1
10136,T05H10.2,0.320968062,0.669451264,-0.072869747,0.073422582,8.128688899,0.016607161,0.000331223,0.002593037,0.00775509,0.00775509,WBGene00000151,apn-1
10137,ZK121.1a,0.320920815,0.669451264,-0.168223376,0.169483075,5.656796066,0.019630069,0.009042169,0.005600273,0.0340446,0.0340446,WBGene00022663,glrx-21
10138,ZK1248.19,0.320990471,0.669451264,-0.140584346,0.141657466,5.9429226,0.017157184,0.002579588,0.007757534,0.027520668,0.027520668,WBGene00022885,ZK1248.19
10139,C15H9.9.3,0.321056198,0.669499626,-0.203000834,0.204578181,5.354855925,0.335591966,0.020851762,0.017948511,0.041926587,0.041926587,WBGene00015803,C15H9.9
10140,F14E5.2b.2,0.321095204,0.669499626,0.43928818,0.442737201,3.764099735,0.272792011,0.175006145,0.052521895,0.119018199,0.119018199,WBGene00008800,F14E5.2
10141,LLC1.2b.1,0.321117898,0.669499626,1.386404781,1.39735551,2.897997132,5.718994883,1.928869656,1.000033978,0.229781304,1.000033978,WBGene00010793,LLC1.2
10142,F18E3.6,0.321164727,0.669524666,0.830694641,0.837337038,1.37316607,0.811513827,0.265328925,0.540327268,0.786371047,0.786371047,WBGene00005818,srw-71
10143,T25B9.1,0.321193241,0.669524666,0.213726662,0.215448356,4.799814647,0.452475302,0.010517586,0.057801713,0.059109405,0.059109405,WBGene00012007,T25B9.1
10144,C05C10.2a,0.321439007,0.669904872,-0.771576404,0.778187031,5.444520442,0.42152695,0.868852127,-0.657461161,0.039510455,0.039510455,WBGene00007329,C05C10.2
10145,K08C7.3e.1,0.321430513,0.669904872,0.58023908,0.585200116,5.965884429,0.314578705,0.486641032,-0.158645664,0.027047733,0.027047733,WBGene00001328,epi-1
10146,F46G11.1,0.321557379,0.670085517,0.782471703,0.789368747,1.609847287,0.32673684,0.285636926,-0.059545457,0.649017603,0.649017603,WBGene00018514,F46G11.1
10147,F26H9.6,0.321596685,0.670101382,-0.068473332,0.069082496,8.720646437,0.002353694,0.000170116,0.001192185,0.006988471,0.006988471,WBGene00004268,rab-5
10148,C10C6.6,0.321822387,0.67017539,0.072325999,0.073003481,8.780481038,0.014110619,0.000166169,0.007828094,0.006962109,0.007828094,WBGene00007514,catp-8
10149,F08G2.6,0.32169774,0.67017539,-0.8232615,0.830759018,1.512131271,0.405514265,0.332628957,-0.033381933,0.702611862,0.702611862,WBGene00002120,ins-37
10150,F28E10.2a,0.3217012,0.67017539,-1.154564687,1.165087745,3.12929955,2.269030501,0.722364282,1.313779898,0.19152482,1.313779898,WBGene00017901,igeg-1
10151,M01B12.4c,0.32179567,0.67017539,0.128894681,0.130094862,6.930578156,0.035489938,0.011747863,0.007809869,0.013639147,0.013639147,WBGene00019697,M01B12.4
10152,W03G11.1b,0.321797084,0.67017539,0.265746275,0.26822151,9.256945062,1.567911286,0.000336371,0.107577797,0.007067388,0.107577797,WBGene00000754,col-181
10153,Y105E8A.4,0.321750448,0.67017539,-0.327860662,0.330882558,6.730797814,1.131703327,0.001763777,0.162461123,0.015657843,0.162461123,WBGene00001156,ech-7
10154,Y6D11A.1,0.322094629,0.67067626,0.081734312,0.08254635,7.539955848,0.021230418,0.000552415,0.002049312,0.009668434,0.009668434,WBGene00000202,exos-4.2
10155,F53C3.3,0.322153529,0.670732848,0.769857792,0.777601046,2.404077935,2.1466977,0.109761743,0.797233337,0.340701304,0.797233337,WBGene00018747,F53C3.3
10156,ZK112.2,0.322216632,0.670798173,0.096599283,0.097583606,8.677770251,0.018169669,0.000167107,0.014116734,0.007012851,0.014116734,WBGene00003559,ncl-1
10157,C04E7.2,0.32229234,0.670816581,0.13121126,0.13256901,6.121331337,0.008403041,0.002301547,0.001405137,0.024060267,0.024060267,WBGene00015429,sor-3
10158,H06O01.2,0.322296521,0.670816581,-0.074541861,0.075313857,8.271749534,0.025095343,0.000272303,0.008235963,0.007480635,0.008235963,WBGene00010369,chd-1
10159,Y67D8A.2b.1,0.322320657,0.670816581,-1.521231506,1.537062883,2.798638828,2.759750131,3.295256211,-0.991034664,0.248587247,0.248587247,WBGene00022059,Y67D8A.2
10160,Y34D9A.3c,0.322398732,0.670913031,-0.828190846,0.836944815,4.757152223,0.319457459,0.990023143,-0.733221298,0.060691791,0.060691791,WBGene00021329,Y34D9A.3
10161,F10F2.3,0.322435007,0.670922484,0.480114522,0.485225701,2.658035821,0.190989654,0.075173649,-0.003643067,0.277992323,0.277992323,WBGene00008655,lips-3
10162,C06E7.1b,0.322510287,0.670947064,0.189524145,0.191571573,5.99285715,0.048086827,0.028547053,0.001310889,0.026502449,0.026502449,WBGene00015538,sams-3
10163,ZK402.2,0.322506857,0.670947064,0.486110288,0.49135825,3.005103024,0.297021797,0.150986692,-0.055597163,0.211162703,0.211162703,WBGene00022729,ZK402.2
10164,F25E5.3,0.322581466,0.671029116,0.72912776,0.737112941,1.789685668,0.407011034,0.254275613,0.026232944,0.560727619,0.560727619,WBGene00017784,F25E5.3
10165,C26E6.7b.2,0.322878073,0.671107542,-0.120134064,0.121524204,7.642716186,0.135958414,0.012919972,0.00197367,0.009232227,0.009232227,WBGene00016143,eri-9
10166,F15H10.1.1,0.322871422,0.671107542,1.94603318,1.96852478,2.317860609,7.493540822,1.221113995,4.591520717,0.365222557,4.591520717,WBGene00000601,col-12
10167,F20C5.1i,0.322828654,0.671107542,-2.204187669,2.22946587,3.598909777,6.235786532,2.445834532,5.009942563,0.133915845,5.009942563,WBGene00004051,pme-3
10168,F23F1.3,0.322921827,0.671107542,-0.200621728,0.202961587,4.93167225,0.219023068,0.007266238,0.027659486,0.054523871,0.054523871,WBGene00017744,fbxc-54
10169,F53H1.1b,0.322822166,0.671107542,-0.14935782,0.151068669,7.470056766,0.02973858,0.00551407,0.028718544,0.009991827,0.028718544,WBGene00018776,F53H1.1
10170,F55D10.5,0.322865008,0.671107542,0.816619743,0.82604701,1.444941098,1.09357162,0.281570804,0.031414649,0.741959691,0.741959691,WBGene00018880,acc-3
10171,T03F1.12,0.322765049,0.671107542,-0.110836885,0.112093256,6.572541871,0.012802879,0.001366448,0.013061445,0.0174809,0.0174809,WBGene00020193,T03F1.12
10172,Y39B6A.5a,0.322936581,0.671107542,-0.20871491,0.211155599,5.675670834,0.128274237,0.004446795,0.062433235,0.033581096,0.062433235,WBGene00012668,Y39B6A.5
10173,Y71H9A.2,0.3226756,0.671107542,0.69332019,0.701049587,1.91530017,0.361619647,0.23094426,-0.05692602,0.506261524,0.506261524,WBGene00006068,sto-6
10174,ZK328.5b,0.322765386,0.671107542,0.074663413,0.075509799,9.145751921,0.007913753,0.000183671,0.008368924,0.00699245,0.008368924,WBGene00003796,npp-10
10175,Y105E8A.23b,0.323025406,0.671226158,1.687692897,1.707742054,2.2202249,4.759051716,2.553226467,1.821347915,0.395229407,1.821347915,WBGene00013680,rpom-1
10176,W02F12.5,0.323116805,0.671348995,-0.090419777,0.091511214,8.987453685,0.064369962,0.000127006,0.012434448,0.006939,0.012434448,WBGene00020950,dlst-1
10177,Y51H1A.6a,0.323148027,0.671348995,0.1094977,0.110826573,8.321737428,0.017028784,0.000532434,0.01789136,0.007398885,0.01789136,WBGene00013096,mcd-1
10178,C01G12.7,0.323273066,0.671432842,0.775227658,0.784838673,1.573006618,0.999952626,0.255223732,0.343435739,0.668733882,0.668733882,WBGene00007247,C01G12.7
10179,F39B2.5,0.323303381,0.671432842,0.107264322,0.108600954,6.665614283,0.01574916,0.001304161,0.011937078,0.016387089,0.016387089,WBGene00009556,F39B2.5
10180,F55A12.1,0.323315413,0.671432842,-0.156370088,0.158322567,7.974586953,0.040932528,0.000371192,0.037227861,0.008124064,0.037227861,WBGene00018862,wago-2
10181,T05H10.6a.1,0.323255421,0.671432842,-0.069030569,0.069883839,9.099654468,0.025384074,0.000355144,0.003794953,0.006970482,0.006970482,WBGene00011510,pdha-1
10182,Y108G3AL.1.1,0.323357226,0.671453726,0.10936682,0.110741973,9.013340472,0.018695204,0.000121935,0.018273742,0.00694351,0.018273742,WBGene00000838,cul-3
10183,H02I12.4,0.323454333,0.671457532,-0.646571482,0.654832729,2.121342294,2.143537852,0.17505866,0.468150194,0.428216247,0.468150194,WBGene00001108,dsl-6
10184,Y75B8A.26,0.323436527,0.671457532,0.154898231,0.156871594,5.679029136,0.018540397,0.003413975,0.010788768,0.03349907,0.03349907,WBGene00003414,mrp-8
10185,Y76B12C.4a,0.323440861,0.671457532,-0.77903225,0.788963981,1.790876772,0.230026919,0.373511665,-0.235753424,0.560184579,0.560184579,WBGene00022298,Y76B12C.4
10186,C25F6.2a,0.323687967,0.671721888,0.115051372,0.11657766,7.395538425,0.161481528,0.000808657,0.01957687,0.010361122,0.01957687,WBGene00001006,dlg-1
10187,C26B9.6,0.323680976,0.671721888,-0.240178671,0.2433614,4.428194563,0.105174135,0.013716374,0.047100157,0.075120782,0.075120782,WBGene00016135,C26B9.6
10188,T12G3.2a.3,0.323702914,0.671721888,0.293174489,0.297072961,5.742330773,0.150724402,0.100399538,-0.005799627,0.031978978,0.031978978,WBGene00011738,T12G3.2
10189,Y48A6C.1,0.32370876,0.671721888,-0.139650691,0.141509398,6.127598672,0.039730673,0.006089595,-0.000444928,0.02394777,0.02394777,WBGene00012974,Y48A6C.1
10190,C46C2.1s,0.324020104,0.671876266,-0.659453922,0.668661173,4.859581559,0.553603604,0.61368415,-0.040709064,0.056977496,0.056977496,WBGene00006941,wnk-1
10191,E02H1.4,0.324026447,0.671876266,0.071011751,0.072004156,8.257277694,0.014522048,0.000271256,0.003264277,0.007505642,0.007505642,WBGene00004050,pme-2
10192,F28C10.3,0.324030923,0.671876266,0.126611322,0.128381931,6.209734647,0.02640793,0.00219179,0.012019884,0.022531091,0.022531091,WBGene00017898,F28C10.3
10193,F35B12.5b,0.324100933,0.671876266,-0.073461423,0.074499531,8.100095919,0.026788663,0.000507854,0.003654339,0.007817416,0.007817416,WBGene00009385,sas-5
10194,F40F9.1b.1,0.324016928,0.671876266,0.19165188,0.194326435,5.860893778,0.170591543,0.027369659,-0.001967592,0.029274486,0.029274486,WBGene00009580,xbx-6
10195,K04G7.10.1,0.323943069,0.671876266,0.227158977,0.230293886,6.953396361,0.069307394,0.029838395,0.049714516,0.013430902,0.049714516,WBGene00004390,rnp-7
10196,K09D9.1,0.324096337,0.671876266,-0.396530319,0.40213,4.853264979,0.59192067,0.011659052,0.230903754,0.057198409,0.230903754,WBGene00019564,K09D9.1
10197,K10C2.12,0.324044912,0.671876266,-0.344041316,0.348862683,4.279091548,0.403984378,0.016412503,0.166145254,0.083332336,0.166145254,WBGene00206386,K10C2.12
10198,M05B5.5b,0.323912629,0.671876266,0.214046344,0.216986641,5.53351185,0.044263121,0.033456692,-0.007761015,0.037168111,0.037168111,WBGene00001949,hlh-2
10199,Y69A2AR.16d,0.323853982,0.671876266,-0.269917715,0.273592338,5.459037768,0.156214556,0.033646281,0.07863287,0.03912434,0.07863287,WBGene00022087,Y69A2AR.16
10200,C34C12.9,0.32426407,0.672056159,-0.328724772,0.333482511,3.568116486,0.093190973,0.029867656,0.076430242,0.136948222,0.136948222,WBGene00007928,C34C12.9
10201,C52B11.2,0.324283069,0.672056159,-0.189113652,0.191858289,5.130157951,0.111721245,0.006910769,0.036660042,0.048303636,0.048303636,WBGene00016871,inso-1
10202,F53H1.1a,0.324269261,0.672056159,0.107459789,0.109016259,7.795691697,0.029329171,0.005434855,0.012391962,0.008666013,0.012391962,WBGene00018776,F53H1.1
10203,T20D3.6a,0.324339978,0.672108218,-0.121479463,0.12325701,6.493551693,0.010102009,0.004337016,0.002593466,0.01845142,0.01845142,WBGene00011859,T20D3.6
10204,K12C11.4b,0.324446987,0.672264078,-1.546896982,1.569879108,4.756266581,3.272125939,1.612199951,2.084580669,0.060725211,2.084580669,WBGene00003400,dapk-1
10205,C16A3.10b,0.324579923,0.672360313,0.921566188,0.935514826,5.820759014,0.599841554,1.282613777,-0.932491745,0.030168206,0.030168206,WBGene00015814,C16A3.10
10206,Y45F3A.2,0.324588834,0.672360313,-0.098251605,0.099740558,6.906409885,0.012966207,0.001057395,0.008028227,0.013864874,0.013864874,WBGene00004282,rab-30
10207,ZK1127.4.1,0.324555296,0.672360313,-0.080788639,0.082007265,7.558609183,0.030580609,0.000501965,0.006901724,0.009585823,0.009585823,WBGene00022851,ZK1127.4
10208,F56D2.7,0.324920188,0.672980755,-0.070248324,0.071361758,8.332619764,0.012542617,0.000256723,0.003648176,0.007382028,0.007382028,WBGene00000420,ced-6
10209,C17F4.7,0.325178753,0.673340248,-0.542225534,0.551114241,9.620173407,0.636457518,9.23E-05,0.455498079,0.007538966,0.455498079,WBGene00015913,C17F4.7
10210,C28H8.11b.1,0.325252989,0.673340248,-0.192738046,0.195927663,6.137703929,0.159362991,0.006238453,0.051343021,0.023767694,0.051343021,WBGene00016201,tdo-2
10211,K05F1.6a.2,0.325206525,0.673340248,-1.876336277,1.907204548,1.717206543,4.763296771,2.111885422,3.34425836,0.594777529,3.34425836,WBGene00019408,K05F1.6
10212,R07G3.7a,0.325250761,0.673340248,0.076792467,0.078062944,7.891326584,0.01351665,0.000780148,0.006422992,0.008360587,0.008360587,WBGene00019943,R07G3.7
10213,Y50D7A.8,0.325126866,0.673340248,-0.10041524,0.102050403,7.631924254,0.019427395,0.000539786,0.015081641,0.009275887,0.015081641,WBGene00021756,Y50D7A.8
10214,C15A11.7b,0.325523296,0.673504163,-0.418332263,0.425492892,5.01554398,0.378955461,0.017831209,0.253735093,0.051809853,0.253735093,WBGene00007599,C15A11.7
10215,F08F1.7,0.325496435,0.673504163,-0.076867727,0.078179138,7.789441669,0.028203751,0.000480713,0.005115956,0.008687253,0.008687253,WBGene00006472,tag-123
10216,F10D7.5a,0.32547194,0.673504163,0.155256872,0.157897655,6.263060278,0.091139325,0.014621123,0.022776381,0.021668772,0.022776381,WBGene00017342,F10D7.5
10217,T02G6.5a,0.325443074,0.673504163,1.230167177,1.2510166,1.948844755,2.594575914,0.377436291,1.970127507,0.492637281,1.970127507,WBGene00011388,T02G6.5
10218,T04C12.6.4,0.325426316,0.673504163,0.148145258,0.150650872,9.841098623,0.17272888,0.000421002,0.033622526,0.008012123,0.033622526,WBGene00000063,act-1
10219,T06E6.10,0.325419848,0.673504163,-0.162586174,0.165333819,5.530955736,0.031460445,0.003768431,0.014493887,0.037234477,0.037234477,WBGene00011540,T06E6.10
10220,C37A2.2,0.325644388,0.673688777,0.173359503,0.176371052,8.796870949,0.040041453,0.00014861,0.046511512,0.006956437,0.046511512,WBGene00004110,pqn-20
10221,Y69H2.15,0.325681513,0.673699661,0.507421653,0.516276043,2.68210582,0.761476753,0.127100125,0.210808981,0.272711304,0.272711304,WBGene00050884,Y69H2.15
10222,D1046.4,0.325851203,0.673789269,-0.297603248,0.302902579,3.825301403,0.041835666,0.023607092,0.012864119,0.114017867,0.114017867,WBGene00008365,D1046.4
10223,F08G2.4,0.325847866,0.673789269,0.13226742,0.134621738,6.087672675,0.06730271,0.002509462,0.01507051,0.024675056,0.024675056,WBGene00008576,F08G2.4
10224,Y113G7B.14,0.325852305,0.673789269,0.287972346,0.29310085,4.863558875,0.224316519,0.009033089,0.119829073,0.056838907,0.119829073,WBGene00013763,Y113G7B.14
10225,Y71H2AM.6a,0.325810165,0.673789269,-0.174715947,0.177811977,5.682954878,0.03571,0.014022292,0.007455262,0.033403357,0.033403357,WBGene00022171,Y71H2AM.6
10226,F47B8.8,0.325987024,0.673977686,-0.237206987,0.24149865,4.425596228,0.245572512,0.012228145,0.034940703,0.075254252,0.075254252,WBGene00009809,F47B8.8
10227,Y37E11AL.3b,0.326007179,0.673977686,0.10616273,0.10808798,6.818766965,0.023469224,0.002797565,0.006644003,0.014726952,0.014726952,WBGene00021359,Y37E11AL.3
10228,T22H9.1,0.326052278,0.674005016,0.089460217,0.09109106,7.883314907,0.060326688,0.000448608,0.011997764,0.008384776,0.011997764,WBGene00020705,T22H9.1
10229,Y71H2AM.5.2,0.326084767,0.674006279,0.093290472,0.094997519,7.322389828,0.102638115,0.002787862,0.008991979,0.010748931,0.010748931,WBGene00022170,Y71H2AM.5
10230,K08B4.5,0.32624383,0.67426914,0.650673351,0.662797384,2.033013375,0.343343563,0.198891718,-0.053224443,0.460058841,0.460058841,WBGene00019517,K08B4.5
10231,T12G3.8a,0.326296849,0.674312802,-0.102113811,0.104027903,6.815899203,0.021489166,0.001476421,0.002042944,0.014756286,0.014756286,WBGene00000270,bre-5
10232,C09E7.6,0.326426099,0.674456516,-0.127366925,0.129789051,6.186128438,0.028940379,0.002340529,0.003398217,0.022927268,0.022927268,WBGene00015640,C09E7.6
10233,R05F9.8,0.326430191,0.674456516,-1.013210132,1.032486995,2.187187311,2.106083077,0.327156124,1.271887969,0.40595018,1.271887969,WBGene00003431,msp-33
10234,C18F10.7b,0.326562866,0.674497512,0.155862399,0.15887133,6.101904907,0.031891064,0.009054977,0.028805172,0.024412915,0.028805172,WBGene00015978,C18F10.7
10235,C25B8.4b,0.326604259,0.674497512,1.595128122,1.626061265,1.297194425,3.276018874,0.696492322,3.269620534,0.836196998,3.269620534,WBGene00016088,clec-266
10236,F26A3.6,0.326535454,0.674497512,0.412869335,0.42081595,3.03076885,0.263304975,0.058689866,0.026099998,0.20693923,0.20693923,WBGene00009144,del-3
10237,F35B12.5a,0.326673344,0.674497512,0.102395492,0.104396079,7.011182777,0.045482274,0.002456116,0.013891696,0.012925012,0.013891696,WBGene00009385,sas-5
10238,F52C6.10,0.326524331,0.674497512,-0.15827237,0.161314974,5.606274211,0.030622328,0.003728479,0.004034198,0.035305303,0.035305303,WBGene00018667,bath-7
10239,F58F12.4,0.326632625,0.674497512,-0.27751775,0.282916035,4.144950216,0.121631479,0.018290319,0.101771905,0.091431442,0.101771905,WBGene00044756,F58F12.4
10240,Y60A3A.1,0.326660936,0.674497512,-0.115707725,0.117965379,7.42125681,0.027074475,0.000583561,0.020290185,0.010230764,0.020290185,WBGene00006786,unc-51
10241,F26A3.8c,0.326789076,0.674604709,0.23180393,0.236389425,5.449303771,0.076902185,0.012180355,0.071639586,0.039383091,0.071639586,WBGene00004508,rrf-1
10242,T23B3.4,0.32677639,0.674604709,0.735537617,0.750068195,1.747345306,0.39674803,0.263527745,-0.139060841,0.580375701,0.580375701,WBGene00020712,ckr-1
10243,C25A1.13,0.327037215,0.675016889,-0.08433617,0.086048617,7.374275056,0.011471238,0.000635309,0.007891973,0.010471238,0.010471238,WBGene00007712,mrpl-34
10244,C43D7.7,0.327084521,0.675016889,-0.756467886,0.771903456,1.645078368,1.062201976,0.263052904,-0.025619609,0.630699515,0.630699515,WBGene00008069,C43D7.7
10245,ZK370.8,0.327071622,0.675016889,-0.087941568,0.089733605,7.97585865,0.02599869,0.000327628,0.011750552,0.00812066,0.011750552,WBGene00022722,ZK370.8
